,id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,description,type
333,3730336,https://adresowo.pl/o/mieszkanie-warszawa-zoliborz-ul-wloscianska-4-pokojowe-g0h9h6,ponad tydzień temu,19.0,Warszawa Żoliborz,ul. Włościańska,Mieszkanie,4,102,True,2 850 000,27 941zł / m²,"TYLKO BEZPOŚREDNIO, POŚREDNIKOM DZIĘKUJĘ. ------------------------------------------------- SŁONECZNY APARTAMENT W DOSKONAŁEJ LOKALIZACJI BLISKO METRA I PARKÓW Żoliborz , Sady Żoliborskie, ul. Włościańska 23 • 4 pokoje , każdy z wyjściem na taras • Taras 34,5 m2 • 2 miejsca postojowe • Komórka lokatorska • Wysokie okna (2,1 m) • Gotowe do wprowadzenia ***** ROZKŁAD POMIESZCZEŃ: Apartament o powierzchni 102,44 m2 składa się z: • salonu z aneksem kuchennym: 36,9 m2 • sypialni głównej: 14,8 m2 • sypialni: 12,8 m2 • sypialni: 10,5 m2 • łazienki większej: 5,6 m2 • łazienki mniejszej: 3,1 m2 • holu: 16,3 m2 • pomieszczenia gospodarczego: 2,7 m2 ***** STANDARD: Apartament wykończony w wysokim standardzie, zaprojektowany przez projektantkę wnętrz. Cała stała zabudowa została wykonana na zamówienie. Okna trzyszybowe, w połączeniu z możliwością całkowitego zamknięcia tarasu oknami zewnętrznymi, sprawiają, że apartament jest bardzo cichy, a zarazem świetnie doświetlony. Dzięki ekspozycji wschodnio-południowo-zachodniej przez cały dzień można korzystać z naturalnego oświetlenia. Apartament ma klimatyzację w salonie oraz sypialni głównej. Na podłodze jest deska dębowa. ***** LOKALIZACJA: Apartament położony jest przy ul. Włościańskiej 23, niedaleko parku Sady Żoliborskie oraz parku Olszyna. Bliskość węzłów komunikacyjnych przy Metrze Marymont (600 m) oraz Alei Armii Krajowej i ul. Broniewskiego (350 m) sprawia, że apartament jest doskonale skomunikowany, zarówno jeśli chodzi o podróż międzymiastową, jak i poruszanie się po Warszawie i okolicach. W odległości 10 minut spacerem znajdują się: Auchan, Pepco, Rossmann, żłobek, 2 przedszkola, 2 szkoły podstawowe, liceum, przychodnia CMP. ***** INFORMACJE DODATKOWE: • Do mieszkania przynależą 2 miejsca postojowe oraz komórka lokatorska o pow. 3,2 m2, dodatkowo płatne 150 000 złotych łącznie. • Czynsz administracyjny wynosi 1500 złotych. • Mieszkanie jest własnościowe, bez obciążeń w KW, z uregulowaną opłatą przekształceniową.",mieszkania sprzedaż
334,3730190,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-stanislawa-wojciechowskiego-2-pokojowe-i7t6f1,ponad tydzień temu,9.0,Warszawa Ursus,ul. Stanisława Wojciechowskiego,Mieszkanie,2,63,True,789 000,12 464zł / m²,"Do sprzedania 2-pokojowe , przestronne, jasne mieszkanie, zlokalizowane na os. Niedźwiadek, Ursus Cena mieszkania do negocjacji. Oferta bezpośrednio od właściciela, bez dodatkowych prowizji. Atuty mieszkania: Duży salon (23,5 m²) z wyjściem na balkon (6 m²), okna na zachód – idealne miejsce na popołudniowy odpoczynek. Przytulna sypialnia (8,2 m²) z oknem wychodzącym na balkon, skierowanym na południe. Widna, przestronna kuchnia (14,8 m²) z dwoma oknami – układ pozwala na aranżację dodatkowego trzeciego pokoju, jeśli zajdzie taka potrzeba. Łazienka (4,4 m²) z wanną i dużym lustrem + osobne WC ze schowkiem gospodarczym (2,5 m²). Funkcjonalny korytarz (10 m²) podkreślający przestronność mieszkania. Do lokalu przynależy piwnica (5 m²) Lokalizacja i otoczenie: Na parterze pasaż handlowy: sklepy, piekarnia, drogeria – wszystko pod ręką. Świetna komunikacja: 5 min pieszo do stacji PKP Ursus-Niedźwiadek (SKM i PKP, w 18 min dojedziesz do Warszawy Śródmieście ), w pobliżu także liczne linie autobusowe. W promieniu kilku minut spacerem: sklepy, usługi, park Hassów, plac zabaw Sasanka, basen Albatros. 2 km do centrum handlowego Factory Ursus. Teren wokół budynku jest w pełni zagospodarowany – brak ryzyka nowej zabudowy pod oknami. Nie jestem zainteresowany współpracą z agencjami nieruchomości.",mieszkania sprzedaż
335,3728702,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-saska-1-pokoj-i8c4e5,ponad tydzień temu,8.0,Warszawa Praga-Południe,ul. Saska,Mieszkanie,1,19,True,576 000,30 000zł / m²,"Sprzedam wyjątkową kawalerkę 19,2 m² po generalnym remoncie – Saska Kępa. Marzysz o mieszkaniu w jednej z najbardziej prestiżowych lokalizacji Warszawy? Ta kawalerka to doskonała propozycja zarówno dla singla, studenta, jak i jako pewna inwestycja pod wynajem. Lokalizacja: Mieszkanie znajduje się na parterze 2-piętrowego bloku z końca lat 50-tych przy ul. Saskiej – w samym sercu Saskiej Kępy, zaledwie kilka minut spacerem od Stadionu Narodowego i słynnej ul. Francuskiej. To jedna z najbardziej poszukiwanych lokalizacji w Warszawie – zielona, pełna klimatu, a jednocześnie doskonale skomunikowana (dojazd do Centrum w ok. 10 minut). W okolicy znajdują się liczne sklepy, restauracje, kawiarnie, punkty usługowe oraz przystanki autobusowe. Powierzchnia: 19,21 m² Układ: pokój z aneksem kuchennym, przedpokój z zabudowaną szafą (miejsce na pralkę), łazienka z wanną Wysoki, jasny i przytulny lokal – mimo niewielkiego metrażu daje poczucie przestrzeni Po generalnym remoncie – gotowe do wprowadzenia, w pełni odnowione i częściowo wyposażone (m.in. zmywarka w zabudowie, lodówka, płyta indukcyjna) Niskie koszty utrzymania – czynsz 490 zł Pełna własność, uregulowane grunty, Księga Wieczysta Bezpłatny parking pod blokiem Cena: 576 000 zł (30 000 zł/m²) Cena uwzględnia wyjątkową lokalizację i odnowione wnętrze gotowe do zamieszkania. To oferta dla osób, które cenią klimat Saskiej Kępy i chcą mieszkać w wyjątkowym miejscu lub zainwestować w nieruchomość z potencjałem na wynajem. Kontakt: poniedziałek – piątek w godzinach. 9:00–20:00",mieszkania sprzedaż
336,3729976,https://adresowo.pl/o/mieszkanie-warszawa-ursus-3-pokojowe-56-m2-z6c0p8,ponad tydzień temu,1.0,Warszawa Ursus,,Mieszkanie,3,56,True,900 000,16 071zł / m²,"Na sprzedaż: 3-pokojowe mieszkanie 56 m², Ursus Szamoty, 7/7 piętro, blok z 2022 r. – 900 000 zł (możliwość dokupienia miejsca w garażu podziemnym – cena do uzgodnienia) Na sprzedaż jasne i ciche mieszkanie w inwestycji Robyg z 2022 roku pn. Mój Ursus przy Herbu Oksza, położone na ostatnim – 7. piętrze. Atuty mieszkania: Powierzchnia: 56 m² Wygodny rozkład: salon z aneksem kuchennym + 2 sypialnie Mniejsze WC przerobione w garderobę (możliwość przywrócenia funkcji WC według uznania nowego właściciela). Mieszkanie było wykończone „pod siebie” - wygodna zabudowa meblowa, wysokiej jakości AGD, sprzęt łazienkowy, panele winylowe oraz gres z najwyższej półki. Duży balkon z ekspozycją południowo-zachodnią – piękne zachody słońca. Brak wglądu z naprzeciwka, okna nie wychodzą na ulicę – cisza i prywatność AGD kuchenne (w tym zmywarka oraz lodówka z wyższej półki), zabudowana łazienka, szafa w sypialni zostają do dyspozycji kupującego i są wliczone w cenę. Pozostawienie innych wybranych mebli do uzgodnienia. Gotowe do wprowadzenia – bez nakładów finansowych. Ściany pomalowane w uniwersalny kolor biały. Lokalizacja: Ok. 10 minut pieszo do stacji PKP Ursus i PKP Ursus Północny, z których dojazd do centrum Warszawy zajmuje 15 minut. W sąsiedztwie liczne sklepy: Żabka w bloku, Biedronka 2 minuty pieszo, Lidl - 15 minut pieszo. Przystanki autobusowe, żłobki, przedszkola oraz nowa szkoła przy ul. Silnikowej. Szybki wyjazd na drogi ekspresowe S2 i S8. Młode, przyjazne sąsiedztwo. Nowoczesne place zabaw na osiedlu. Cena: 900 000 zł Cena miejsca w garażu podziemnym dodatkowo do uzgodnienia. Zapraszam chętne osoby do oglądania i zakupu.",mieszkania sprzedaż
337,3729934,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-ul-1-sierpnia-2-pokojowe-z7t6e6,ponad tydzień temu,16.0,Warszawa Włochy,ul. 1 Sierpnia,Mieszkanie,2,37,True,600 000,16 216zł / m²,"Sprzedam mieszkanie o pow. 37,2 m² na 3. piętrze w 4-piętrowym bloku. Mieszkanie ma dwa osobne pokoje rozdzielone kuchnią, przedpokój, łazienkę i balkon. Do lokalu przynależy również piwnica. W przedpokoju jest zabudowana szafa oraz pawlacz. Balkon jest świeżo wyremontowany (tegoroczne wakacje), planowany na ten rok jest również remont elektryki na klatce schodowej. Większy pokój ma dostęp do balkonu oraz wnękę np. na łóżko. Okna w mieszkaniu od zachodu i jedno od południa (mieszkanie jest narożne), mieszkanie jest widne i przewiewne. W piwnicy bezproblemowo mieści się szafa oraz dwa rowery. Okolica jest spokojna i bardzo zielona, z dużymi odstępami między blokami. W bezpośredniej okolicy: • przedszkole, szkoła podstawowa, poczta, sklepy osiedlowe, paczkomaty, przychodnia NFZ, sala widowiskowa, biblioteka. W odległości 10-15 minut pieszo również: • supermarkety i apteka, siłownia, basen OSiR Włochy, przychodnia Luxmed, weterynarz, korty tenisowe. Mieszkanie położone niedaleko UW (Kampus Ochota ), WUM, APS, dzielnicy biurowej przy ul. Domaniewskiej, lotniska Chopina (15-20 min autobusem). Bezpośrednie autobusy 154 i 228, a w odległości 10-15 minut pieszo również tramwaj w al. Krakowskiej, stacja SKM Warszawa-Rakowiec, autobusy w ul. Żwirki i Wigury i ul. Hynka. Bardzo blisko wyjazd na drogę ekspresową S79/S7 w kierunku Krakowa oraz S8 w kierunku Katowic i do obwodnicy południowej. Niedaleko jest również park z boiskami i siłownią. Mieszkanie nadaje się do zamieszkania bądź odświeżenia czy remontu. W pokojach i przedpokoju jest parkiet typu mozaika. Jest możliwość pozostawienia lodówki, kuchenki i niektórych mebli. Mieszkanie wolne najwcześniej od 1.10.2025.",mieszkania sprzedaż
338,3729734,https://adresowo.pl/o/mieszkanie-warszawa-wlochy-2-pokojowe-32-m2-l3q9c6,ponad tydzień temu,8.0,Warszawa Włochy,,Mieszkanie,2,32,True,790 000,24 688zł / m²,"IDEALNE DLA SINGLA, PARY ORAZ INWESTYCYJNIE! Sprzedam NOWY dwupokojowy apartament na osiedlu INPLACE Marvipol. Idealne położenie pomiędzy ulicami Aleje Jerozolimskie oraz Grójecka. Bliskość przystanków autobusowych, tramwajowych oraz kolejki podmiejskiej. Lokalizacja idealna dla singli, par oraz rodzin z dziećmi: sklepy, restauracje, przedszkola, przychodnie, szpital itd. Mieszkanie zlokalizowane na ostatnim, 6. piętrze. Okna oraz balkon wychodzące na stronę południowo-zachodnią. Mieszkanie wykończone nowocześnie, dobrej jakości materiałami, w pełni wykończone, gotowe do zamieszkania od zaraz. Składa się z przedpokoju, salonu z aneksem kuchennym, sypialni i łazienki + obszernego balkonu 4,73 m2. W sypialni znajduje się duża, przestronna szafa.",mieszkania sprzedaż
339,3729702,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-3-pokojowe-62-m2-o2n8f8,ponad tydzień temu,12.0,Warszawa Bemowo,,Mieszkanie,3,63,True,874 300,13 900zł / m²,"Mieszkanie trójstronne E-S-W, urządzone w wysokim standardzie, w pełni wyposażone. Na sprzedaż komfortowe mieszkanie w doskonałej lokalizacji. Na sprzedaż oferujemy przytulne i funkcjonalne mieszkanie położone w sercu Bemowa, w cichej i zielonej części osiedla, z dala od miejskiego zgiełku, a jednocześnie w świetnie skomunikowanym miejscu. LOKALIZACJA: Mieszkanie znajduje się w głębi osiedla, zaledwie 100 metrów od skrzyżowania ulic Powstańców Śląskich i Radiowej - jednego z głównych węzłów komunikacyjnych dzielnicy. Do stacji metra Bemowo dotrzemy w kilka minut - to tylko 3 przystanki tramwajowe. OTOCZENIE I INFRASTRUKTURA: W najbliższej okolicy znajduje się wszystko, co potrzebne do wygodnego życia - liczne sklepy, restauracje, punkty usługowe, bazarek, przychodnia, kościół, szkoła oraz dwa przedszkola. Dla miłośników spacerów i aktywnego wypoczynku - jedynie 10 minut pieszo dzieli mieszkanie od zielonego parku na Fortach Bema. To idealna propozycja dla rodzin z dziećmi, osób ceniących sobie spokój i zieleń, a jednocześnie szybki dostęp do komunikacji i pełnej infrastruktury miejskiej. NIERUCHOMOŚĆ (63 mkw.) SKŁADA SIĘ Z: * przestronnego, widnego salonu (strona E); * dużej, widnej kuchni (zabudowa kuchenna, płyta gazowa, piekarnik z funkcją parową i mikrofalą, okap, lodówka, zlew, duża zmywarka, AGD w zabudowie); * sypialni (podwójne łóżko, szafki nocne, regał na książki i duża szafa w zabudowie); * pokoju (łóżko 1+1, biurko); * łazienki (wanna, umywalka, duże lustro, szafka-kosz na bieliznę); * ubikacji (Geberit, umywalka i szafka); * przedpokoju (lustro, duże szafy w zabudowie, dodatkowa szafa); * dużego balkonu; * piwnicy. Uprzejmie proszę, aby nie kontaktowały się ze mną agencje nieruchomości - ogłoszenie jest skierowane wyłącznie do osób/podmiotów bezpośrednio zainteresowanych kupnem.",mieszkania sprzedaż
340,3729684,https://adresowo.pl/o/mieszkanie-warszawa-wola-ul-gorczewska-2-pokojowe-i6b7o4,ponad tydzień temu,5.0,Warszawa Wola,ul. Górczewska,Mieszkanie,2,44,True,785 000,17 813zł / m²,"Na sprzedaż 2-pokojowe mieszkanie przy ul. Górczewskiej 200, bezpośrednio przy wejściu do M2 Bemowo . MIESZKANIE SKŁADA SIĘ Z: • Salon • Osobna kuchnia (wejście przez salon, można zrobić otwartą przestrzeń) • Sypialnia • Przedpokój • Łazienka • Balkon ATUTY NIERUCHOMOŚCI: • Zamknięte osiedle ze szlabanem. • Bliskość komunikacji miejskiej (metro, autobusy, tramwaje). • Podziemne miejsce parkingowe. • Blok znajduje się bezpośrednio przy wejściu do M2 Bemowo - dojazd do centrum 10 min. • Ekspozycja wschodnia. LOKALIZACJA: Osiedle znajduje się w bliskiej odległości do trasy S8, uczelni WAT. Róg Górczewskiej i Powstańców Śląskich. Naprzeciwko Lidl, Biedronka i Kaufland w b. bliskiej odległości. C.H. Wola Park 1,5 km. Do mieszkania przynależy podziemne miejsce parkingowe, płatne dodatkowe 50 tys. zł. Można zakupić bez miejsca - osobna księga wieczysta. Mieszkanie posiada księgę wieczystą, można posiłkować się kredytem hipotecznym. Agencjom dziękuję za współpracę.",mieszkania sprzedaż
341,3729634,https://adresowo.pl/o/mieszkanie-warszawa-rembertow-2-pokojowe-48-m2-y2e3y3,ponad tydzień temu,7.0,Warszawa Rembertów,,Mieszkanie,2,48,True,670 000,13 958zł / m²,"Bardzo ładne, rozkładowe mieszkanie 48 m² w bloku z cegły, lata 50., wysokie 2,85 m. Pokoje ustawne: 15 m² i 13 m², kuchnia 6 m², łazienka 6 m², duży korytarz-hol 7 m². Mieszkanie widne: na stronę północną kuchnia i zachodnią pokoje. Po kapitalnym remoncie: - nowa elektryka, licznik, - zdjęty subit, - położone wylewki samopoziomujące, - ściany - gładź gipsowa, - w kuchni gres, - okna PCV. Remont wykonany bardzo solidnie. W dużym pokoju gipsowa rozeta. Mieszkanie z dużym potencjałem wykończenia według potrzeb i gustu nabywcy. Do mieszkania przynależy piwnica 6 m² z elektrycznością i oknem. Czynsz ok. 600 zł. Fabrycznie nowa kuchnia gazowa, ogrzewanie miejskie, woda ciepła z Junkersa. W bloku wymienione instalacje wodno-kanalizacyjne. Lokalizacja: Blisko przedszkola, szkoły, wyższa uczelnia, biblioteka, basen, hala sportowa, ogródki ROD, lasy, Natura 2000. Pełna struktura handlowo-usługowa, centra handlowe, sklepy budowlane. Komunikacja: Dobra komunikacja z innymi dzielnicami: - dojazd samochodem do centrum: 20 min, - pociągiem S2 lub R2 do PKP Warszawa Śródmieście : 18 min, - autobusem 143 do Marszałkowskiej: 35 min, - dojście do autobusu: 3 min. Pod blokiem miejsca parkingowe.",mieszkania sprzedaż
342,3729576,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-sarmacka-2-pokojowe-l0j7h5,ponad tydzień temu,10.0,Warszawa Wilanów,ul. Sarmacka,Mieszkanie,2,49,True,1 050 000,21 346zł / m²,"LOKALIZACJA Mieszkanie znajduje się w prestiżowej inwestycji Villa Nobile przy ul. Sarmackiej 4A w warszawskim Wilanowie . To zamknięte, strzeżone osiedle z recepcją i monitoringiem, zapewniające bezpieczeństwo i komfort. Budynek znajduje się w oazie spokoju - żadnych sklepów na parterze, więc w mieszkaniu cisza i zieleń. Wszystkie sklepy, kawiarnie, restauracje oraz punkty usługowe są w sąsiednim budynku, co daje wygodę bez utraty prywatności. W odległości około 50 metrów od mieszkania znajduje się sklep sieci Biedronka przy ul. Sarmackiej 4. Dzięki odpowiedniemu zagospodarowaniu przestrzeni i odgrodzeniu osiedla, obecność sklepu nie wpływa na komfort mieszkańców - nie jest widoczna ani słyszalna z wnętrza mieszkania. Dostęp do sklepu jest wygodny, a jednocześnie nie zakłóca spokoju i prywatności mieszkańców osiedla. Z balkonu o powierzchni 7 m² roztacza się widok na piękne, zielone patio - idealne miejsce na poranną kawę lub wieczorny relaks. Do przystanku tramwajowego jest tylko 5 minut pieszo, a dojazd do centrum Warszawy zajmuje kilkanaście minut. W okolicy pełna infrastruktura edukacyjna i rekreacyjna: żłobki, przedszkola, szkoły, place zabaw oraz trasy spacerowe i rowerowe, co czyni lokalizację komfortową dla rodzin i osób aktywnych. OPIS MIESZKANIA - Powierzchnia: 50 m² (deweloper 49,19 m², po pomiarach ~51 m²) - Piętro: 1 z 4 - Układ: salon z aneksem kuchennym, sypialnia, łazienka - Balkon: 7 m² z widokiem na zielone patio Mieszkanie zachwyca przemyślanym układem, który maksymalizuje funkcjonalność i komfort codziennego życia. Salon z aneksem kuchennym jest przestronny, dobrze doświetlony naturalnym światłem, a wysokie sufity (ok. 2,8 m) potęgują poczucie przestrzeni. Kuchnia została w pełni zabudowana na wymiar, z szafkami wykonanymi przez stolarza z najwyższej jakości materiałów - wszystko jest spójne stylistycznie i ergonomiczne, idealne zarówno do gotowania, jak i przyjmowania gości. Sypialnia posiada dwie duże szafy wykonane przez stolarza, co zapewnia mnóstwo miejsca do przechowywania oraz dodatkową zabudowę dopasowaną do wnętrza. Łazienka została wykończona z dbałością o każdy detal, z nowoczesną armaturą i eleganckim wykończeniem; pralka jest zabudowana pod wymiar, tak samo jak wszystkie pozostałe sprzęty AGD i meble. W mieszkaniu zostawiam wszystko poza RTV - telewizor, komputer i monitor - reszta pozostaje na miejscu, idealnie dopasowana do wnętrza i funkcjonująca w zabudowach. Mieszkanie jest niezwykle ciche, a balkon wychodzący na zielone patio pozwala cieszyć się spokojem i kontaktem z naturą bez wychodzenia z domu. Podłogi wykonane z dębu bielonego, szczotkowanego i olejowanego nadają wnętrzom elegancki i ciepły charakter, a kaloryfery i wszystkie zabudowy zostały dopasowane stylistycznie. Całość wykończenia mieszkania w latach 2018-2019 kosztowała ponad 200 000 zł, co świadczy o wysokiej jakości materiałów i wykonania. To mieszkanie prawdziwie pokazuje swój potencjał dopiero podczas osobistej wizyty. CENA - Cena mieszkania: 1 050 000 zł - Komórka lokatorska + miejsce w garażu podziemnym: 75 000 zł (sprzedawane wyłącznie razem) KONTAKT Oferta skierowana jest wyłącznie do osób zdecydowanych na zakup. Negocjacje cenowe możliwe są wyłącznie po osobistej wizycie i obejrzeniu mieszkania. Pośrednikom dziękujemy - na tę chwilę nie współpracujemy.",mieszkania sprzedaż
343,3729560,https://adresowo.pl/o/mieszkanie-warszawa-ursynow-ul-nugat-3-pokojowe-g5f1v4,ponad tydzień temu,17.0,Warszawa Ursynów,ul. Nugat,Mieszkanie,3,69,True,1 400 000,20 290zł / m²,"LOKALIZACJA Warszawa , Ursynów , ul. Nugat. Idealne miejsce w zielonej, spokojnej dzielnicy z doskonałą infrastrukturą. Tylko 10 minut pieszo do stacji metra (np. Imielin), przystanek autobusu 148 tuż pod budynkiem. W okolicy pełen wachlarz udogodnień: fitness, basen, sklepy (w tym centra handlowe), szkoły, przedszkola, żłobek, plac zabaw, przychodnia, apteka, bank, komenda policji, uczelnia oraz naturalne atrakcje jak skarpa ursynowska. Blisko Urząd Dzielnicy Ursynów i Centrum Kultury Alternatywy - wszystko w zasięgu ręki, bez konieczności długich dojazdów. OPIS MIESZKANIA Przestronny apartament o powierzchni 69 m² na parterze w 5-piętrowym budynku z 2005 roku. Osiedle ogrodzone, strzeżone 24h/dobę z recepcją, domofonem i ochroną - bezpieczeństwo na najwyższym poziomie. Mieszkanie świeżo po remoncie, wykończone w wysokim standardzie: • dębowy parkiet, • nowa łazienka, • rolety wewnętrzne sterowane pilotem od strony zielonego patio oraz zewnętrzne antywłamaniowe od ulicy Nowoursynowskiej. Układ: • otwarty salon połączony z kuchnią, • dwa zamykane pokoje, • garderoba, • łazienka. Dodatkowe atuty: • ogródek z tarasem (widok na zielone patio), • centralne ogrzewanie miejskie, • internet i TV kablowa. Wyposażenie AGD w cenie: • płyta gazowa, • piekarnik elektryczny, • pralka. Plac zabaw dla dzieci wyłącznie dla mieszkańców osiedla. Status: Aktualnie wynajmowane. Istnieje możliwość dalszego wynajmowania lub zakończenia wynajmu i wprowadzenia się. DODATKOWE OPCJE Oferuję również miejsce postojowe w garażu podziemnym za 50 000 PLN oraz komórkę lokatorską (ok. 2 x 3 m) za 40 000 PLN - płatne dodatkowo. Pakietowo: 81 000 PLN za oba (atrakcyjny rabat przy zakupie całości). DLACZEGO WARTO? Ursynów to jedna z najbardziej pożądanych dzielnic Warszawy - zielona, dobrze skomunikowana i rodzinna. Podobne mieszkania w okolicy cieszą się dużym zainteresowaniem, z cenami za m² sięgającymi średnio 14-25 tys. zł (na podstawie aktualnych ofert rynkowych). To idealna propozycja dla rodziny, pary lub jako inwestycja - komfort, cisza i bliskość natury w Warszawie. KONTAKT Sprzedaż bezpośrednia, bez agencji. Proszę o kontakt przez WhatsApp. Zapraszam do oglądania!",mieszkania sprzedaż
