,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
202,KEGG_2019_Human,Lysine degradation,1/59,0.0029499522555206,0.0058999045110413,0,0,19941.0,116175.59385530632,DOT1L
203,KEGG_2019_Human,Transcriptional misregulation in cancer,1/186,0.0092999029651357,0.0092999029651357,0,0,19814.0,92684.96451050608,DOT1L
204,KEGG_2019_Human,Taurine and hypotaurine metabolism,1/11,0.0005499852259717758,0.0016499556779153,0,0,19989.0,150029.8210287992,GGT1
205,KEGG_2019_Human,Glutathione metabolism,1/56,0.0027999538675741,0.0031499501598827,0,0,19944.0,117233.87022514464,GGT1
206,KEGG_2019_Human,Arachidonic acid metabolism,1/63,0.0031499501598827,0.0031499501598827,0,0,19937.0,114844.46974572667,GGT1
207,KEGG_2019_Human,Adherens junction,1/72,0.0035999456502131,0.0068499188797651,0,0,19928.0,112131.59838572376,PTPN1
208,KEGG_2019_Human,Insulin resistance,1/108,0.0053999298011749,0.0068499188797651,0,0,19892.0,103863.47861844616,PTPN1
209,KEGG_2019_Human,Insulin signaling pathway,1/137,0.0068499188797651,0.0068499188797651,0,0,19863.0,98987.62735269018,PTPN1
210,KEGG_2019_Human,Inositol phosphate metabolism,1/74,0.0036999446830449,0.0098998669768137,0,0,19926.0,111574.38983110404,PIKFYVE
211,KEGG_2019_Human,Phosphatidylinositol signaling system,1/99,0.0049499334884068,0.0098998669768137,0,0,19901.0,105642.09305076736,PIKFYVE
212,KEGG_2019_Human,Phagosome,1/152,0.0075999137114971,0.0101332182819961,0,0,19848.0,96850.665715497,PIKFYVE
213,KEGG_2019_Human,Regulation of actin cytoskeleton,1/214,0.0106998949514067,0.0106998949514067,0,0,19786.0,89779.39753374986,PIKFYVE
214,KEGG_2019_Human,Mismatch repair,1/23,0.0011499748819949,0.0023499589392381,0,0,19977.0,135204.63922267244,RFC1
215,KEGG_2019_Human,DNA replication,1/36,0.0017999657178272,0.0023499589392381,0,0,19964.0,126172.23364250171,RFC1
216,KEGG_2019_Human,Nucleotide excision repair,1/47,0.0023499589392381,0.0023499589392381,0,0,19953.0,120782.64067395544,RFC1
217,KEGG_2019_Human,Wnt signaling pathway,1/158,0.0078999117225733,0.0078999117225733,0,0,19842.0,96053.2110949472,TBL1XR1
218,KEGG_2019_Human,Basal transcription factors,1/45,0.0022499601197094,0.0044999202394188,0,0,19955.0,121662.49782449217,GTF2I
219,KEGG_2019_Human,cGMP-PKG signaling pathway,1/166,0.0082999091363732,0.0082999091363732,0,0,19834.0,95034.82345515196,GTF2I
220,KEGG_2019_Human,Fanconi anemia pathway,1/54,0.0026999549628563,0.0026999549628563,0,0,19946.0,117971.01964061816,REV3L
221,KEGG_2019_Human,Lysine degradation,1/59,0.0029499522555206,0.0058999045110413,0,0,19941.0,116175.59385530632,KMT2D
222,KEGG_2019_Human,Cushing syndrome,1/155,0.0077499127120574,0.0077499127120574,0,0,19845.0,96448.16254952336,KMT2D
223,KEGG_2019_Human,Cell cycle,1/124,0.0061999236097501,0.0062499232373748,0,0,19876.0,101034.04709010696,SMC1A
224,KEGG_2019_Human,Oocyte meiosis,1/125,0.0062499232373748,0.0062499232373748,0,0,19875.0,100869.32368441945,SMC1A
225,KEGG_2019_Human,TGF-beta signaling pathway,1/90,0.0044999373439762,0.0090499044707863,0,0,19910.0,107587.50385474482,NEO1
226,KEGG_2019_Human,Cell adhesion molecules (CAMs),1/145,0.0072499160871101,0.0090499044707863,0,0,19855.0,97820.92670675044,NEO1
227,KEGG_2019_Human,Axon guidance,1/181,0.0090499044707863,0.0090499044707863,0,0,19819.0,93248.41634586031,NEO1
228,KEGG_2019_Human,Axon guidance,1/181,0.0090499044707863,0.0090499044707863,0,0,19819.0,93248.41634586031,UNC5B
229,KEGG_2019_Human,Aminoacyl-tRNA biosynthesis,1/66,0.003299948626608,0.003299948626608,0,0,19934.0,113899.85357353876,FARSA
230,KEGG_2019_Human,Pancreatic secretion,1/98,0.0048999339081079,0.009399902370135,0,0,19902.0,105849.45495286948,ATP2A1
231,KEGG_2019_Human,cGMP-PKG signaling pathway,1/166,0.0082999091363732,0.009399902370135,0,0,19834.0,95034.82345515196,ATP2A1
232,KEGG_2019_Human,Alzheimer disease,1/171,0.0085499075557634,0.009399902370135,0,0,19829.0,94422.42241345016,ATP2A1
233,KEGG_2019_Human,Calcium signaling pathway,1/188,0.009399902370135,0.009399902370135,0,0,19812.0,92463.712994847,ATP2A1
234,KEGG_2019_Human,Protein processing in endoplasmic reticulum,1/165,0.0082499094553477,0.0082499094553477,0,0,19835.0,95159.46482222488,EDEM1
235,KEGG_2019_Human,RNA transport,1/165,0.0082499094553477,0.0082499094553477,0,0,19835.0,95159.46482222488,NUP214
236,KEGG_2019_Human,Olfactory transduction,1/444,0.0221998465247771,0.0221998465247771,0,0,19556.0,74462.79263140135,OR7C1
237,KEGG_2019_Human,RNA degradation,1/79,0.0039499423167337,0.0039499423167337,0,0,19921.0,110243.89578070649,CNOT1
238,KEGG_2019_Human,Proximal tubule bicarbonate reclamation,1/23,0.0011499748819949,0.0062999150247102,0,0,19977.0,135204.63922267244,ATP1A1
239,KEGG_2019_Human,Aldosterone-regulated sodium reabsorption,1/37,0.0018499650702878,0.0062999150247102,0,0,19963.0,125618.9446446357,ATP1A1
240,KEGG_2019_Human,Carbohydrate digestion and absorption,1/44,0.0021999607179423,0.0062999150247102,0,0,19956.0,122117.06559109331,ATP1A1
241,KEGG_2019_Human,Endocrine and other factor-regulated calcium reabsorption,1/48,0.0023999583567988,0.0062999150247102,0,0,19952.0,120356.5272753826,ATP1A1
242,KEGG_2019_Human,Mineral absorption,1/51,0.0025499566390179,0.0062999150247102,0,0,19949.0,119129.0228601236,ATP1A1
243,KEGG_2019_Human,Bile secretion,1/72,0.0035999456502131,0.0062999150247102,0,0,19928.0,112131.59838572376,ATP1A1
244,KEGG_2019_Human,Thyroid hormone synthesis,1/74,0.0036999446830449,0.0062999150247102,0,0,19926.0,111574.38983110404,ATP1A1
245,KEGG_2019_Human,Gastric acid secretion,1/75,0.0037499442041125,0.0062999150247102,0,0,19925.0,111301.33528642564,ATP1A1
246,KEGG_2019_Human,Cardiac muscle contraction,1/78,0.0038999427840466,0.0062999150247102,0,0,19922.0,110503.2180492851,ATP1A1
247,KEGG_2019_Human,Insulin secretion,1/86,0.0042999391173866,0.0062999150247102,0,0,19914.0,108514.46102290176,ATP1A1
248,KEGG_2019_Human,Salivary secretion,1/90,0.0044999373439762,0.0062999150247102,0,0,19910.0,107587.50385474482,ATP1A1
249,KEGG_2019_Human,Protein digestion and absorption,1/90,0.0044999373439762,0.0062999150247102,0,0,19910.0,107587.50385474482,ATP1A1
250,KEGG_2019_Human,Pancreatic secretion,1/98,0.0048999339081079,0.0062999150247102,0,0,19902.0,105849.45495286948,ATP1A1
251,KEGG_2019_Human,Aldosterone synthesis and secretion,1/98,0.0048999339081079,0.0062999150247102,0,0,19902.0,105849.45495286948,ATP1A1
252,KEGG_2019_Human,Thyroid hormone signaling pathway,1/116,0.0057999266512085,0.0069599119814502,0,0,19884.0,102400.8105961506,ATP1A1
253,KEGG_2019_Human,Adrenergic signaling in cardiomyocytes,1/145,0.0072499160871101,0.0081561555979989,0,0,19855.0,97820.92670675044,ATP1A1
254,KEGG_2019_Human,cGMP-PKG signaling pathway,1/166,0.0082999091363732,0.0087881390855717,0,0,19834.0,95034.82345515196,ATP1A1
255,KEGG_2019_Human,cAMP signaling pathway,1/212,0.0105998955026255,0.0105998955026255,0,0,19788.0,89974.27756224656,ATP1A1
256,KEGG_2019_Human,Mismatch repair,1/23,0.0011499748819949,0.0023499589392381,0,0,19977.0,135204.63922267244,POLD3
257,KEGG_2019_Human,Base excision repair,1/33,0.0016499677032113,0.0023499589392381,0,0,19967.0,127928.56031580272,POLD3
258,KEGG_2019_Human,DNA replication,1/36,0.0017999657178272,0.0023499589392381,0,0,19964.0,126172.23364250171,POLD3
259,KEGG_2019_Human,Homologous recombination,1/41,0.0020499625466866,0.0023499589392381,0,0,19959.0,123544.88783416104,POLD3
260,KEGG_2019_Human,Nucleotide excision repair,1/47,0.0023499589392381,0.0023499589392381,0,0,19953.0,120782.64067395544,POLD3
261,KEGG_2019_Human,Hippo signaling pathway,1/160,0.0079999110688441,0.0079999110688441,0,0,19840.0,95793.96509856998,FAT4
262,KEGG_2019_Human,Ether lipid metabolism,1/47,0.0023499589392381,0.0046999178784763,0,0,19953.0,120782.64067395544,PLD4
263,KEGG_2019_Human,Glycerophospholipid metabolism,1/97,0.0048499343304706,0.0048499343304706,0,0,19903.0,106058.9096435903,PLD4
264,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,ZNF614
265,KEGG_2019_Human,Central carbon metabolism in cancer,1/65,0.003249949134407,0.0167748446964045,0,0,19935.0,114209.92613860144,FGFR2
266,KEGG_2019_Human,Prostate cancer,1/97,0.0048499343304706,0.0167748446964045,0,0,19903.0,106058.9096435903,FGFR2
267,KEGG_2019_Human,Signaling pathways regulating pluripotency of stem cells,1/139,0.006949918172816,0.0167748446964045,0,0,19861.0,98689.81333375497,FGFR2
268,KEGG_2019_Human,Gastric cancer,1/149,0.0074499147221605,0.0167748446964045,0,0,19851.0,97261.02051561224,FGFR2
269,KEGG_2019_Human,Rap1 signaling pathway,1/206,0.010299897173561,0.0167748446964045,0,0,19794.0,90569.849337325,FGFR2
270,KEGG_2019_Human,Regulation of actin cytoskeleton,1/214,0.0106998949514067,0.0167748446964045,0,0,19786.0,89779.39753374986,FGFR2
271,KEGG_2019_Human,Ras signaling pathway,1/232,0.0115998901349604,0.0167748446964045,0,0,19768.0,88101.22480150245,FGFR2
272,KEGG_2019_Human,Endocytosis,1/244,0.0121998870519305,0.0167748446964045,0,0,19756.0,87051.4275316661,FGFR2
273,KEGG_2019_Human,MAPK signaling pathway,1/295,0.0147498749536506,0.0180276249433508,0,0,19705.0,83086.53988020132,FGFR2
274,KEGG_2019_Human,PI3K-Akt signaling pathway,1/354,0.0176998626413668,0.0194698489055035,0,0,19646.0,79255.8617626126,FGFR2
275,KEGG_2019_Human,Pathways in cancer,1/530,0.0264998334376226,0.0264998334376226,0,0,19470.0,70688.10970701616,FGFR2
276,KEGG_2019_Human,Renal cell carcinoma,1/69,0.003449947123837,0.0074998996065834,0,0,19931.0,112996.7391397682,EGLN1
277,KEGG_2019_Human,HIF-1 signaling pathway,1/100,0.0049999330710556,0.0074998996065834,0,0,19900.0,105436.78197328727,EGLN1
278,KEGG_2019_Human,Pathways in cancer,1/530,0.0264998334376226,0.0264998334376226,0,0,19470.0,70688.10970701616,EGLN1
279,KEGG_2019_Human,Protein digestion and absorption,1/90,0.0044999373439762,0.0044999373439762,0,0,19910.0,107587.50385474482,COL14A1
280,KEGG_2019_Human,"Glycine, serine and threonine metabolism",1/40,0.0019999631680592,0.0036749366692549,0,0,19960.0,124043.94523066044,DAO
281,KEGG_2019_Human,Arginine and proline metabolism,1/49,0.0024499577795033,0.0036749366692549,0,0,19951.0,119939.1172087114,DAO
282,KEGG_2019_Human,Peroxisome,1/83,0.0041499404726918,0.0041499404726918,0,0,19917.0,109237.99888847338,DAO
283,KEGG_2019_Human,ECM-receptor interaction,1/82,0.004099940929819,0.0099998661421113,0,0,19918.0,109484.9180722932,COL4A2
284,KEGG_2019_Human,Protein digestion and absorption,1/90,0.0044999373439762,0.0099998661421113,0,0,19910.0,107587.50385474482,COL4A2
285,KEGG_2019_Human,Small cell lung cancer,1/93,0.0046499360391879,0.0099998661421113,0,0,19907.0,106918.54242106884,COL4A2
286,KEGG_2019_Human,Amoebiasis,1/96,0.0047999347538706,0.0099998661421113,0,0,19904.0,106270.50039849174,COL4A2
287,KEGG_2019_Human,AGE-RAGE signaling pathway in diabetic complications,1/100,0.0049999330710556,0.0099998661421113,0,0,19900.0,105436.78197328727,COL4A2
288,KEGG_2019_Human,Relaxin signaling pathway,1/130,0.0064999213952527,0.0108332023254213,0,0,19870.0,100064.62842845908,COL4A2
289,KEGG_2019_Human,Focal adhesion,1/199,0.0099498991610159,0.0142141416585942,0,0,19801.0,91286.4288690606,COL4A2
290,KEGG_2019_Human,Human papillomavirus infection,1/330,0.0164998674589645,0.0196665140459632,0,0,19670.0,80733.60565076157,COL4A2
291,KEGG_2019_Human,PI3K-Akt signaling pathway,1/354,0.0176998626413668,0.0196665140459632,0,0,19646.0,79255.8617626126,COL4A2
292,KEGG_2019_Human,Pathways in cancer,1/530,0.0264998334376226,0.0264998334376226,0,0,19470.0,70688.10970701616,COL4A2
293,KEGG_2019_Human,Maturity onset diabetes of the young,1/26,0.0012999726251831,0.0025999452503662,0,0,19974.0,132735.46073187632,PAX6
294,KEGG_2019_Human,Signaling pathways regulating pluripotency of stem cells,1/139,0.006949918172816,0.006949918172816,0,0,19861.0,98689.81333375497,PAX6
295,KEGG_2019_Human,Hippo signaling pathway,1/160,0.0079999110688441,0.0127498618039235,0,0,19840.0,95793.96509856998,DLG2
296,KEGG_2019_Human,Tight junction,1/170,0.0084999078692823,0.0127498618039235,0,0,19830.0,94543.49009679438,DLG2
297,KEGG_2019_Human,Human papillomavirus infection,1/330,0.0164998674589645,0.0164998674589645,0,0,19670.0,80733.60565076157,DLG2
298,KEGG_2019_Human,Transcriptional misregulation in cancer,1/186,0.0092999029651357,0.0092999029651357,0,0,19814.0,92684.96451050608,LDB1
299,KEGG_2019_Human,Transcriptional misregulation in cancer,1/186,0.0092999029651357,0.0092999029651357,0,0,19814.0,92684.96451050608,TSPAN7
300,KEGG_2019_Human,Signaling pathways regulating pluripotency of stem cells,1/139,0.006949918172816,0.006949918172816,0,0,19861.0,98689.81333375497,SMARCAD1
301,KEGG_2019_Human,Notch signaling pathway,1/48,0.0023999583567988,0.0124430608970639,0,0,19952.0,120356.5272753826,CREBBP
302,KEGG_2019_Human,Long-term potentiation,1/67,0.0033499481224912,0.0124430608970639,0,0,19933.0,113594.38808369274,CREBBP
303,KEGG_2019_Human,Renal cell carcinoma,1/69,0.003449947123837,0.0124430608970639,0,0,19931.0,112996.7391397682,CREBBP
304,KEGG_2019_Human,Adherens junction,1/72,0.0035999456502131,0.0124430608970639,0,0,19928.0,112131.59838572376,CREBBP
305,KEGG_2019_Human,TGF-beta signaling pathway,1/90,0.0044999373439762,0.0124430608970639,0,0,19910.0,107587.50385474482,CREBBP
306,KEGG_2019_Human,Prostate cancer,1/97,0.0048499343304706,0.0124430608970639,0,0,19903.0,106058.9096435903,CREBBP
307,KEGG_2019_Human,HIF-1 signaling pathway,1/100,0.0049999330710556,0.0124430608970639,0,0,19900.0,105436.78197328727,CREBBP
308,KEGG_2019_Human,Melanogenesis,1/101,0.0050499326546803,0.0124430608970639,0,0,19899.0,105233.48101229242,CREBBP
309,KEGG_2019_Human,Glucagon signaling pathway,1/103,0.0051499318302617,0.0124430608970639,0,0,19897.0,104832.7525292024,CREBBP
310,KEGG_2019_Human,Thyroid hormone signaling pathway,1/116,0.0057999266512085,0.0124430608970639,0,0,19884.0,102400.8105961506,CREBBP
311,KEGG_2019_Human,Cell cycle,1/124,0.0061999236097501,0.0124430608970639,0,0,19876.0,101034.04709010696,CREBBP
312,KEGG_2019_Human,FoxO signaling pathway,1/132,0.0065999206698993,0.0124430608970639,0,0,19868.0,99751.22090491928,CREBBP
313,KEGG_2019_Human,Wnt signaling pathway,1/158,0.0078999117225733,0.0124430608970639,0,0,19842.0,96053.2110949472,CREBBP
314,KEGG_2019_Human,JAK-STAT signaling pathway,1/162,0.0080999104202618,0.0124430608970639,0,0,19838.0,95537.86936302872,CREBBP
315,KEGG_2019_Human,Hepatitis B,1/163,0.0081499100978668,0.0124430608970639,0,0,19837.0,95410.9786681514,CREBBP
316,KEGG_2019_Human,Influenza A,1/171,0.0085499075557634,0.0124430608970639,0,0,19829.0,94422.42241345016,CREBBP
317,KEGG_2019_Human,Tuberculosis,1/179,0.0089499050800561,0.0124430608970639,0,0,19821.0,93478.0629355712,CREBBP
318,KEGG_2019_Human,Kaposi sarcoma-associated herpesvirus infection,1/186,0.0092999029651357,0.0124430608970639,0,0,19814.0,92684.96451050608,CREBBP
319,KEGG_2019_Human,Huntington disease,1/193,0.0096499008972596,0.0124430608970639,0,0,19807.0,91920.47679471428,CREBBP
320,KEGG_2019_Human,Viral carcinogenesis,1/201,0.0100498985877989,0.0124430608970639,0,0,19799.0,91079.21596609056,CREBBP
321,KEGG_2019_Human,cAMP signaling pathway,1/212,0.0105998955026255,0.0124430608970639,0,0,19788.0,89974.27756224656,CREBBP
322,KEGG_2019_Human,Human T-cell leukemia virus 1 infection,1/219,0.0109498935894162,0.0124430608970639,0,0,19781.0,89299.85161916987,CREBBP
323,KEGG_2019_Human,MicroRNAs in cancer,1/299,0.0149498740670514,0.0162498631163602,0,0,19701.0,82804.33538735632,CREBBP
324,KEGG_2019_Human,Human papillomavirus infection,1/330,0.0164998674589645,0.0171873619364213,0,0,19670.0,80733.60565076157,CREBBP
325,KEGG_2019_Human,Pathways in cancer,1/530,0.0264998334376226,0.0264998334376226,0,0,19470.0,70688.10970701616,CREBBP
326,KEGG_2019_Human,Pantothenate and CoA biosynthesis,1/19,0.00094997806231055,0.0030999381313408,0,0,19981.0,139049.2109571672,UPB1
327,KEGG_2019_Human,beta-Alanine metabolism,1/31,0.0015499690656704,0.0030999381313408,0,0,19969.0,129189.85098816035,UPB1
328,KEGG_2019_Human,Pyrimidine metabolism,1/57,0.002849953326298,0.0037999377683973,0,0,19943.0,116875.00742975442,UPB1
329,KEGG_2019_Human,Drug metabolism,1/108,0.0053999298011749,0.0053999298011749,0,0,19892.0,103863.47861844616,UPB1
330,KEGG_2019_Human,Oxidative phosphorylation,1/133,0.0066499203093911,0.0112582177134695,0,0,19867.0,99596.2591544721,NDUFS8
331,KEGG_2019_Human,Parkinson disease,1/142,0.0070999171242726,0.0112582177134695,0,0,19858.0,98250.87390500787,NDUFS8
332,KEGG_2019_Human,Retrograde endocannabinoid signaling,1/148,0.007399915061391,0.0112582177134695,0,0,19852.0,97399.60470052566,NDUFS8
333,KEGG_2019_Human,Non-alcoholic fatty liver disease (NAFLD),1/149,0.0074499147221605,0.0112582177134695,0,0,19851.0,97261.02051561224,NDUFS8
334,KEGG_2019_Human,Alzheimer disease,1/171,0.0085499075557634,0.0112582177134695,0,0,19829.0,94422.42241345016,NDUFS8
335,KEGG_2019_Human,Huntington disease,1/193,0.0096499008972596,0.0112582177134695,0,0,19807.0,91920.47679471428,NDUFS8
336,KEGG_2019_Human,Thermogenesis,1/231,0.0115498903940656,0.0115498903940656,0,0,19769.0,88191.07730937863,NDUFS8
337,KEGG_2019_Human,Glycosphingolipid biosynthesis,1/45,0.0022499601197094,0.0022499601197094,0,0,19955.0,121662.49782449217,ST6GALNAC6
338,KEGG_2019_Human,Prion diseases,1/35,0.0017499663721595,0.0034999327443191,0,0,19965.0,126740.98858805298,NCAM2
339,KEGG_2019_Human,Cell adhesion molecules (CAMs),1/145,0.0072499160871101,0.0072499160871101,0,0,19855.0,97820.92670675044,NCAM2
340,KEGG_2019_Human,Cell cycle,1/124,0.0061999236097501,0.0093748848560622,0,0,19876.0,101034.04709010696,ESPL1
341,KEGG_2019_Human,Oocyte meiosis,1/125,0.0062499232373748,0.0093748848560622,0,0,19875.0,100869.32368441945,ESPL1
342,KEGG_2019_Human,Human T-cell leukemia virus 1 infection,1/219,0.0109498935894162,0.0109498935894162,0,0,19781.0,89299.85161916987,ESPL1
343,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,ZNF729
344,KEGG_2019_Human,Wnt signaling pathway,1/158,0.0078999117225733,0.0078999117225733,0,0,19842.0,96053.2110949472,VANGL2
345,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,ZNF85
346,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,ZIK1
347,KEGG_2019_Human,Complement and coagulation cascades,1/79,0.0039499423167337,0.0039499423167337,0,0,19921.0,110243.89578070649,SERPINC1
348,KEGG_2019_Human,Metabolism of xenobiotics by cytochrome P450,1/74,0.0036999446830449,0.0036999446830449,0,0,19926.0,111574.38983110404,AKR7A2
349,KEGG_2019_Human,Axon guidance,1/181,0.0090499044707863,0.0090499044707863,0,0,19819.0,93248.41634586031,EPHB1
350,KEGG_2019_Human,C-type lectin receptor signaling pathway,1/104,0.0051999314202997,0.0125623732347487,0,0,19896.0,104635.24941415618,STAT2
351,KEGG_2019_Human,Osteoclast differentiation,1/127,0.0063499224962247,0.0125623732347487,0,0,19873.0,100543.72072014232,STAT2
352,KEGG_2019_Human,Measles,1/138,0.0068999185254481,0.0125623732347487,0,0,19862.0,98838.19160389496,STAT2
353,KEGG_2019_Human,Hepatitis C,1/155,0.0077499127120574,0.0125623732347487,0,0,19845.0,96448.16254952336,STAT2
354,KEGG_2019_Human,Necroptosis,1/162,0.0080999104202618,0.0125623732347487,0,0,19838.0,95537.86936302872,STAT2
355,KEGG_2019_Human,JAK-STAT signaling pathway,1/162,0.0080999104202618,0.0125623732347487,0,0,19838.0,95537.86936302872,STAT2
356,KEGG_2019_Human,Hepatitis B,1/163,0.0081499100978668,0.0125623732347487,0,0,19837.0,95410.9786681514,STAT2
357,KEGG_2019_Human,Influenza A,1/171,0.0085499075557634,0.0125623732347487,0,0,19829.0,94422.42241345016,STAT2
358,KEGG_2019_Human,NOD-like receptor signaling pathway,1/178,0.0088999053857096,0.0125623732347487,0,0,19822.0,93593.82745769851,STAT2
359,KEGG_2019_Human,Kaposi sarcoma-associated herpesvirus infection,1/186,0.0092999029651357,0.0125623732347487,0,0,19814.0,92684.96451050608,STAT2
360,KEGG_2019_Human,Chemokine signaling pathway,1/190,0.0094999017791995,0.0125623732347487,0,0,19810.0,92244.74636351672,STAT2
